student_id,persona,age,sleep_hours,study_hours,exercise_days,social_hours,screen_time_hours,commute_minutes,part_time_hours,caffeine_intake,mindfulness_minutes,financial_stress_score,academic_pressure_score,family_support_score,peer_support_score,self_efficacy_score,weekly_meals,home_noise_score,internet_speed,assignment_load,class_attendance,sleep_quality_score,appetite_change,headaches_per_week,anxiety_score,depression_score,monthly_income,monthly_expenses,extracurricular_hours,course_difficulty,gpa,major,housing_type,relationship_status,transportation_mode,part_time_job,study_location,club_membership,diet_type,scholarship_status,social_media_minutes,gaming_hours,Stress_Level
STU-08809,Topper,22,7.18,5.69,4.68,2.39,3.92,27.84,0.0,2.17,14.85,1.0,5.63,7.65,6.19,6.73,14,3,105,4.3,91,7,1,2,2,2,1875,2571,2.84,7,2.98,Business,Family Home,Single,Car,Yes,Dorm Room,No,Fast Food,Yes,98,2.72,Low
STU-08810,Working Student,22,5.62,3.24,2.97,4.0,5.0,34.44,25.87,2.2,9.66,3.57,5.58,4.98,4.49,5.85,15,3,121,6.61,75,8,2,3,2,6,897,2592,6.45,4,3.24,Psychology,Family Home,Single,Walk,Yes,Cafe,Yes,Vegetarian,Yes,85,2.89,High
STU-08811,Athlete,20,6.65,4.31,3.73,5.19,4.5,23.26,0.0,0.41,22.17,2.21,3.95,5.58,5.43,6.49,12,4,71,3.48,84,7,5,1,5,2,3011,1385,2.15,4,3.29,Psychology,Dorm,Single,Bus,No,Dorm Room,No,Balanced,No,173,0.32,Moderate
STU-08812,Working Student,22,5.86,1.79,1.44,5.17,4.7,36.78,21.64,1.6,1.1,5.16,8.19,4.33,5.9,4.5,12,4,108,7.26,86,6,2,1,4,6,1376,1955,5.31,5,3.21,Arts,Apartment,Single,Bus,Yes,Home,No,Balanced,No,163,1.25,High
STU-08813,Topper,21,6.96,7.82,3.41,4.04,3.26,10.94,0.0,0.96,35.99,2.71,5.58,6.01,5.4,7.1,9,3,32,4.76,81,6,2,1,4,4,3733,1229,1.33,5,3.09,Business,Apartment,Single,Walk,No,Home,No,Balanced,No,100,0.0,Low
STU-08814,Struggling,22,5.07,2.23,2.85,1.53,5.65,19.52,5.29,1.82,6.63,7.54,7.51,2.67,3.0,3.76,17,3,79,8.96,48,4,2,2,6,2,1505,2122,7.28,4,2.72,Biology,Family Home,Single,Bus,Yes,Library,Yes,Balanced,No,89,3.05,High
STU-08815,Athlete,22,7.29,4.35,5.71,3.63,6.19,10.67,0.0,1.61,14.84,3.15,1.66,7.91,8.75,7.89,13,2,94,4.86,85,7,0,3,2,6,3065,1022,3.55,8,3.19,Nursing,Apartment,Single,Bus,No,Dorm Room,No,High Protein,No,85,0.31,Low
STU-08816,Social Butterfly,24,7.73,3.32,5.7,3.88,5.66,11.36,0.0,2.21,5.19,4.6,5.68,7.76,6.9,4.66,19,2,70,3.1,82,8,3,2,7,3,1550,900,3.04,5,3.15,Biology,Apartment,Single,Walk,Yes,Home,Yes,Vegetarian,No,250,2.65,Moderate
STU-08817,Topper,21,6.8,6.92,1.3,1.6,4.5,25.61,0.0,1.15,11.97,5.3,5.86,4.73,6.04,7.02,10,2,105,4.79,87,7,2,2,4,3,2337,908,9.84,7,3.13,Biology,Apartment,Single,Bike,Yes,Home,No,Balanced,No,139,5.56,Moderate
STU-08818,Average,21,6.88,7.18,2.03,4.01,3.93,30.81,3.47,1.44,13.58,5.77,7.01,7.81,5.95,6.4,11,4,105,7.8,95,6,0,4,7,2,1419,2022,0.0,7,3.37,Business,Apartment,Single,Walk,No,Home,Yes,Vegetarian,No,74,0.7,High
STU-08819,Topper,20,7.22,4.62,4.37,2.18,4.39,13.83,0.0,1.11,24.16,3.7,5.32,7.5,7.85,8.54,14,1,76,4.71,90,5,1,4,3,5,3055,1312,2.43,7,3.6,Business,Family Home,Single,Car,No,Cafe,Yes,Balanced,No,74,4.67,Moderate
STU-08820,Topper,25,6.96,6.32,0.97,4.7,4.39,13.3,0.0,0.48,38.1,5.12,6.51,7.39,7.5,6.68,15,2,82,6.62,90,7,2,1,2,4,2689,1273,2.76,7,2.42,Psychology,Dorm,Single,Car,Yes,Home,Yes,Balanced,No,67,2.07,Moderate
STU-08821,Average,19,7.08,5.38,2.84,3.16,6.18,26.07,6.45,0.21,15.76,5.92,5.83,8.24,4.85,5.13,13,2,88,4.78,96,6,1,2,1,2,1028,2466,3.81,8,3.34,Engineering,Apartment,Single,Bus,No,Cafe,No,Balanced,No,237,2.34,Moderate
STU-08822,Athlete,22,4.88,4.91,5.56,4.94,4.4,28.43,0.0,2.0,16.93,3.11,5.39,5.78,5.73,5.68,14,3,109,5.7,87,6,2,2,3,2,200,2057,2.97,3,3.26,Business,Apartment,Married,Walk,Yes,Cafe,No,Fast Food,No,192,1.35,Moderate
STU-08823,Average,21,5.6,4.06,4.03,5.23,4.47,34.63,3.01,2.98,14.29,5.81,6.62,7.12,5.07,7.5,13,1,51,6.64,77,6,4,4,1,1,3007,463,5.24,6,3.32,Engineering,Apartment,Single,Walk,No,Cafe,Yes,Fast Food,No,194,2.55,High
STU-08824,Average,18,6.53,4.26,2.55,1.28,5.26,13.14,4.49,0.14,6.91,3.43,5.15,7.42,7.18,6.77,16,4,79,7.95,80,6,3,3,3,4,2417,2006,6.54,4,3.94,Nursing,Apartment,In Relationship,Bus,No,Home,No,High Protein,No,111,3.49,Low
STU-08825,Athlete,22,6.78,3.91,3.55,4.12,4.46,40.98,0.0,2.67,10.27,1.73,5.88,4.82,6.8,6.25,16,3,101,4.21,89,5,5,2,2,3,799,1226,6.57,5,3.03,Computer Science,Dorm,Single,Walk,No,Home,Yes,High Protein,No,75,2.71,Moderate
STU-08826,Social Butterfly,18,4.56,5.4,4.0,4.24,5.53,37.86,7.79,1.89,12.19,1.0,3.95,5.9,5.59,5.96,16,2,94,5.28,76,6,2,1,1,4,2583,1914,6.89,5,2.88,Biology,Dorm,Single,Car,No,Library,No,Fast Food,Yes,135,2.76,High
STU-08827,Average,22,7.09,4.14,1.92,7.25,5.01,5.0,3.06,3.17,14.25,3.36,5.46,6.91,6.8,6.15,11,5,60,4.34,81,7,1,0,2,5,2145,2377,4.59,3,3.08,Engineering,Family Home,Single,Bus,Yes,Home,No,Fast Food,No,107,2.48,Moderate
STU-08828,Topper,20,7.65,5.36,4.25,5.48,3.14,16.22,0.0,1.93,24.7,3.64,5.65,9.14,5.88,7.16,15,1,103,5.24,100,7,3,1,3,3,1338,1515,0.0,6,3.88,Engineering,Apartment,In Relationship,Bike,No,Library,Yes,Fast Food,No,116,1.01,Moderate
STU-08829,Average,22,5.52,3.77,2.6,2.31,5.48,9.54,2.83,0.62,10.86,4.23,6.06,4.71,4.89,5.03,13,4,97,6.55,78,6,5,3,3,1,1338,1822,4.01,4,3.02,Engineering,Apartment,In Relationship,Bus,Yes,Cafe,No,Balanced,No,212,5.68,High
STU-08830,Topper,21,7.45,9.89,2.6,2.58,3.52,15.37,0.0,0.94,15.39,3.02,5.02,5.99,5.88,8.48,21,3,97,3.13,84,7,2,0,3,2,936,1029,7.86,6,3.19,Arts,Dorm,Single,Walk,No,Dorm Room,No,High Protein,No,74,2.11,Low
STU-08831,Working Student,22,4.54,1.97,2.36,1.72,3.94,18.63,9.82,0.26,7.07,9.69,7.48,3.39,5.22,4.93,13,1,118,5.32,70,1,1,2,2,5,1822,3523,7.4,5,3.72,Engineering,Apartment,Single,Bus,Yes,Dorm Room,Yes,Balanced,No,222,1.17,High
STU-08832,Working Student,21,5.86,3.89,2.98,3.59,7.01,57.39,24.86,1.61,0.0,5.19,5.74,5.98,4.47,6.48,16,3,97,4.05,69,5,3,0,3,2,749,1860,5.19,5,2.79,Computer Science,Apartment,Single,Walk,No,Library,Yes,High Protein,No,81,1.57,High
STU-08833,Athlete,18,5.16,4.79,6.51,2.44,4.33,42.83,0.0,2.67,20.07,1.97,2.02,5.31,7.16,3.57,17,4,105,4.35,82,4,2,2,3,5,1643,1385,4.36,5,3.39,Computer Science,Family Home,Single,Walk,No,Library,No,Fast Food,No,107,3.15,High
STU-08834,Topper,22,7.64,6.35,4.63,0.0,3.38,35.44,0.0,1.98,16.37,1.88,5.91,8.08,7.22,5.87,14,3,41,7.13,90,9,0,1,1,8,200,1724,6.59,7,2.64,Business,Apartment,In Relationship,Bus,No,Library,No,High Protein,No,65,0.24,Low
STU-08835,Average,24,6.23,4.35,3.94,6.46,3.89,15.89,3.12,1.56,17.38,5.08,6.46,5.09,7.68,6.03,8,1,96,5.68,91,5,5,3,4,1,978,1240,4.22,6,1.91,Business,Apartment,Single,Bus,Yes,Home,Yes,High Protein,No,66,2.27,High
STU-08836,Average,24,6.53,4.34,1.9,2.11,4.06,18.58,5.92,2.38,7.28,2.9,5.77,4.9,4.4,5.74,14,2,82,4.21,91,6,3,2,5,4,953,2589,2.14,7,3.01,Engineering,Dorm,Single,Bus,Yes,Library,Yes,Vegetarian,Yes,107,1.62,High
STU-08837,Athlete,26,6.02,4.61,4.99,3.89,5.53,20.82,0.0,1.03,4.2,3.22,4.55,3.63,7.28,5.92,16,7,56,4.12,91,8,0,2,8,4,2062,2091,3.21,3,3.51,Computer Science,Dorm,Single,Bus,Yes,Home,Yes,Balanced,No,148,0.29,High
STU-08838,Struggling,21,5.2,1.99,1.35,1.82,7.01,44.3,10.28,1.85,8.58,9.15,6.46,1.35,4.12,3.02,14,7,70,8.45,67,6,4,1,3,1,984,2549,1.19,9,3.29,Biology,Apartment,Single,Car,Yes,Home,No,Fast Food,No,65,1.31,High
STU-08839,Average,22,5.47,7.42,3.36,2.31,4.45,23.14,4.54,2.02,21.48,5.51,3.99,6.53,6.99,6.42,16,4,81,5.52,75,7,5,2,7,7,2042,2535,1.5,5,2.81,Engineering,Dorm,Single,Bus,No,Dorm Room,No,Fast Food,No,120,3.82,High
STU-08840,Average,19,6.51,4.09,1.96,3.73,6.87,8.67,0.44,2.47,13.66,3.41,6.1,6.01,5.04,4.0,14,6,85,7.03,90,9,3,3,5,1,2498,2154,3.99,6,3.49,Engineering,Family Home,In Relationship,Car,Yes,Dorm Room,No,High Protein,No,84,6.16,High
STU-08841,Working Student,22,5.87,1.63,1.39,1.68,6.72,30.46,27.29,1.77,11.52,6.43,6.28,6.15,4.87,7.03,12,2,112,5.06,72,7,0,1,7,4,639,2257,5.78,4,2.0,Business,Family Home,Single,Walk,No,Dorm Room,Yes,Vegetarian,No,210,2.1,High
STU-08842,Topper,18,6.28,6.57,2.78,0.07,3.63,7.07,0.0,0.21,23.74,1.72,4.8,6.55,9.1,6.44,12,5,111,3.87,80,8,4,2,2,2,2020,1761,4.46,7,3.14,Arts,Dorm,Single,Bus,Yes,Cafe,Yes,Vegetarian,No,193,1.21,Moderate
STU-08843,Topper,19,6.9,6.59,3.7,2.38,4.99,11.65,0.0,0.87,10.0,1.0,6.09,7.35,7.13,7.28,16,3,66,6.11,84,8,1,2,3,5,200,1491,2.75,4,3.02,Business,Apartment,Single,Bus,Yes,Library,Yes,Balanced,No,144,0.0,Low
STU-08844,Struggling,21,4.26,2.23,2.45,1.42,7.41,37.43,9.1,1.61,7.05,4.52,7.73,6.99,3.24,5.08,9,4,88,8.09,71,5,4,4,3,4,2676,608,2.82,8,3.39,Engineering,Family Home,Single,Walk,No,Library,Yes,Balanced,No,89,1.92,High
STU-08845,Working Student,23,5.29,4.49,1.91,2.17,6.24,51.33,20.41,2.87,10.18,3.84,8.13,5.72,6.14,2.15,18,3,100,8.81,87,4,4,2,6,1,3007,1827,3.75,7,3.28,Business,Apartment,Single,Bus,Yes,Cafe,No,High Protein,No,195,3.11,High
STU-08846,Struggling,22,6.48,1.92,2.41,3.64,7.31,28.76,13.74,3.83,0.53,5.54,7.76,4.65,3.18,3.26,18,4,121,7.12,58,8,1,0,6,2,847,1174,5.66,8,3.86,Engineering,Apartment,Single,Walk,No,Library,Yes,Balanced,Yes,71,0.82,High
STU-08847,Topper,17,6.27,5.76,4.64,1.62,4.15,34.64,0.0,0.71,10.67,3.9,5.49,5.54,6.14,9.61,7,2,117,6.61,94,8,3,0,1,1,1641,519,5.07,6,3.58,Computer Science,Dorm,Single,Bus,No,Library,No,Balanced,No,47,2.46,Moderate
STU-08848,Average,20,6.13,5.11,3.75,3.59,4.97,23.11,6.31,2.52,8.34,1.0,6.71,7.21,6.54,5.94,12,2,85,6.33,75,5,2,1,3,6,1445,1091,0.69,6,2.83,Computer Science,Dorm,Single,Bus,No,Dorm Room,Yes,Balanced,No,146,1.3,High
STU-08849,Athlete,20,5.67,6.78,7.0,4.63,3.14,17.19,0.0,2.01,0.0,1.0,6.44,7.99,5.43,6.18,15,4,66,6.46,91,5,2,1,5,3,200,1490,6.12,4,2.55,Business,Dorm,In Relationship,Bike,No,Home,No,High Protein,No,86,0.0,Moderate
STU-08850,Topper,22,6.98,6.36,0.89,2.64,5.03,25.2,0.0,1.49,19.97,1.0,7.12,6.6,6.51,7.53,12,4,85,6.04,89,10,2,3,7,2,1583,1107,4.71,6,3.71,Arts,Family Home,In Relationship,Bike,No,Home,No,Balanced,Yes,137,2.57,Moderate
STU-08851,Working Student,22,6.24,4.41,2.04,0.88,2.51,44.28,12.69,2.98,12.11,6.43,8.03,5.84,5.59,4.29,11,1,141,6.03,70,8,1,1,3,4,1297,773,3.08,8,2.77,Computer Science,Apartment,Single,Bus,Yes,Library,Yes,High Protein,No,126,3.37,High
STU-08852,Topper,17,7.36,6.6,2.47,2.71,4.37,23.64,0.0,0.52,22.34,2.91,5.67,10.0,7.31,8.63,18,3,55,6.11,75,1,0,2,3,5,200,1531,6.84,3,2.96,Biology,Apartment,Single,Bike,No,Cafe,Yes,Balanced,No,209,0.0,Low
STU-08853,Average,22,6.68,4.84,2.93,7.12,4.33,18.37,11.02,2.47,9.57,4.17,5.98,4.83,2.13,7.28,15,3,86,6.42,83,8,0,5,1,6,200,1798,4.9,7,2.81,Nursing,Apartment,Single,Bike,No,Home,No,Balanced,No,141,2.1,Low
STU-08854,Topper,17,6.68,6.18,3.0,1.13,5.59,28.22,0.0,1.15,17.48,5.73,6.31,7.17,6.98,7.18,12,1,123,6.07,90,6,2,2,1,4,2899,2261,3.85,4,3.27,Arts,Dorm,Single,Bus,No,Home,Yes,Balanced,No,46,0.0,Moderate
STU-08855,Social Butterfly,21,6.64,5.47,2.62,3.82,4.48,19.01,4.81,1.69,13.75,4.02,5.19,7.09,3.7,5.13,14,2,126,6.72,87,8,2,1,1,3,2727,1441,3.32,10,3.54,Engineering,Dorm,In Relationship,Walk,Yes,Cafe,No,Fast Food,No,169,4.81,Low
STU-08856,Working Student,23,5.85,4.96,2.77,2.09,5.01,47.87,16.82,0.0,9.28,7.95,5.32,5.33,5.83,3.44,19,4,107,6.11,84,5,3,3,3,1,1780,1084,5.92,4,3.82,Nursing,Dorm,Single,Walk,No,Cafe,Yes,Balanced,Yes,132,1.45,High
STU-08857,Struggling,19,4.99,2.87,0.6,2.05,5.42,26.37,9.84,0.98,3.68,6.03,7.33,5.65,2.2,4.44,14,1,70,8.9,66,7,3,3,5,2,979,2206,7.18,6,3.37,Business,Dorm,Single,Bus,No,Dorm Room,No,Balanced,No,49,3.05,High
STU-08858,Topper,22,7.77,7.55,2.42,2.69,2.68,20.37,0.0,1.02,6.25,2.7,4.77,6.14,6.22,7.39,14,1,133,4.09,100,3,0,1,3,1,2682,1376,3.79,6,3.69,Business,Dorm,In Relationship,Walk,Yes,Home,No,Fast Food,Yes,164,0.0,Low
STU-08859,Average,22,7.7,4.21,4.59,3.5,5.2,16.67,0.0,1.31,13.9,1.0,3.53,4.73,7.52,6.25,14,3,55,6.13,84,4,2,1,5,4,2580,1448,1.75,7,4.0,Business,Apartment,Single,Bus,Yes,Dorm Room,No,Vegetarian,No,36,2.33,Low
STU-08860,Athlete,20,5.23,5.28,5.26,2.27,4.02,9.1,0.0,1.66,9.53,3.58,3.77,4.08,7.52,5.27,9,5,124,3.02,90,5,1,3,5,6,791,362,4.63,7,3.38,Nursing,Family Home,Single,Car,Yes,Cafe,Yes,Balanced,Yes,143,1.88,Moderate
STU-08861,Average,19,6.71,4.3,2.11,3.46,2.7,9.92,3.13,1.5,14.13,2.51,6.38,6.4,5.49,7.39,15,4,107,4.68,78,7,2,2,6,6,1985,2056,4.06,7,2.88,Arts,Dorm,Single,Bus,No,Library,Yes,Balanced,Yes,163,3.79,Moderate
STU-08862,Working Student,19,7.1,4.98,1.84,3.2,5.51,36.3,17.02,0.84,5.87,8.73,5.17,3.7,4.57,4.81,13,2,82,4.04,88,7,3,2,6,1,1561,1413,4.07,6,3.23,Arts,Apartment,Single,Bus,No,Library,Yes,Balanced,No,73,2.77,High
STU-08863,Struggling,19,7.44,4.04,1.44,3.0,6.18,24.97,9.66,2.53,3.4,6.59,7.53,2.56,4.17,4.08,7,3,100,5.31,58,9,4,1,6,2,1668,1014,4.99,7,3.27,Computer Science,Dorm,Single,Walk,No,Library,Yes,Balanced,No,156,4.79,High
STU-08864,Average,23,6.44,2.79,2.56,4.81,6.5,16.33,0.0,2.0,11.15,2.98,5.52,6.09,7.15,5.67,5,3,105,6.17,92,7,3,2,4,4,1829,838,4.73,8,2.94,Psychology,Dorm,Single,Walk,Yes,Library,No,Balanced,No,32,1.3,High
STU-08865,Working Student,23,5.15,2.51,0.38,0.0,4.42,8.96,16.89,1.45,16.8,5.01,5.33,3.73,3.59,7.1,15,3,122,4.81,77,7,0,3,3,3,2700,641,4.22,6,2.14,Engineering,Apartment,Single,Car,Yes,Dorm Room,No,Balanced,No,34,0.19,Moderate
STU-08866,Average,19,6.95,4.4,2.57,3.26,4.99,5.0,10.14,3.03,5.55,4.64,6.88,5.4,6.21,8.44,15,3,89,5.11,81,6,3,1,5,1,2531,1632,9.16,6,3.42,Computer Science,Apartment,Single,Bus,No,Dorm Room,Yes,Balanced,No,125,0.0,High
STU-08867,Athlete,22,7.86,7.05,5.66,4.44,3.8,28.12,0.0,1.49,17.17,3.26,6.81,4.23,7.32,6.98,19,3,74,2.73,82,6,2,1,4,5,2687,1964,6.48,4,2.71,Computer Science,Family Home,Single,Walk,No,Cafe,No,Vegetarian,Yes,125,4.95,Moderate
STU-08868,Struggling,20,4.16,1.23,2.17,2.35,5.64,27.3,8.91,0.57,8.97,7.04,9.02,5.26,4.86,4.4,13,2,79,9.27,62,8,1,4,7,8,931,1990,8.64,4,3.9,Engineering,Family Home,Single,Bus,No,Dorm Room,No,High Protein,Yes,72,3.87,High
STU-08869,Athlete,21,5.89,5.66,4.51,4.68,6.2,29.14,0.0,2.05,13.29,5.19,4.69,3.55,8.36,6.38,17,4,76,3.25,88,6,1,2,6,4,1264,1804,7.8,5,2.06,Engineering,Dorm,Married,Bike,Yes,Home,No,Balanced,No,94,0.85,High
STU-08870,Topper,17,6.77,4.55,3.89,4.05,4.46,20.94,0.0,1.71,15.81,4.98,5.71,6.92,4.59,6.49,12,6,98,3.74,85,5,2,1,5,1,1861,680,3.66,8,3.39,Arts,Dorm,In Relationship,Car,No,Library,No,Vegetarian,No,114,2.91,High
STU-08871,Average,20,6.64,2.7,3.8,3.34,4.45,17.86,3.59,1.76,19.81,3.39,4.59,4.45,3.95,5.54,13,1,60,6.92,79,6,3,0,1,5,1815,300,8.6,4,2.9,Nursing,Dorm,Single,Walk,No,Library,Yes,Balanced,No,90,3.06,Moderate
STU-08872,Topper,22,7.55,8.39,2.16,2.31,3.95,22.6,0.0,0.0,8.5,1.0,6.87,8.56,8.86,5.87,15,3,79,3.5,88,7,2,3,5,4,1240,2502,4.76,5,3.35,Computer Science,Dorm,Single,Walk,No,Home,No,Vegetarian,No,118,6.89,Moderate
STU-08873,Struggling,22,5.05,2.64,1.09,2.34,6.17,26.11,14.47,1.62,6.3,9.09,8.19,2.1,2.96,5.7,13,4,89,10.0,90,7,3,3,5,6,1352,1081,3.34,8,2.99,Engineering,Family Home,Single,Bus,No,Dorm Room,Yes,Balanced,No,83,2.18,High
STU-08874,Average,19,6.4,5.06,4.31,4.73,5.04,24.51,4.34,0.9,9.01,3.0,7.16,6.88,5.53,4.48,17,1,74,4.49,79,9,1,3,4,4,1632,2718,5.95,4,3.51,Computer Science,Apartment,In Relationship,Car,Yes,Library,Yes,High Protein,No,88,0.0,High
STU-08875,Struggling,18,4.0,4.64,0.99,1.65,8.07,27.42,11.03,2.58,5.77,7.16,5.6,2.43,3.15,2.84,15,3,47,6.0,53,4,1,2,2,3,200,2393,1.99,6,3.59,Psychology,Dorm,Single,Walk,No,Dorm Room,No,Fast Food,No,82,4.63,High
STU-08876,Athlete,21,5.07,5.39,5.98,2.73,4.99,14.93,0.0,0.85,10.2,2.15,7.19,6.44,7.97,7.0,16,4,104,3.94,80,8,2,4,4,2,1532,2353,4.05,10,3.16,Engineering,Dorm,Single,Walk,Yes,Library,No,High Protein,No,130,0.2,High
STU-08877,Working Student,20,6.9,5.29,2.96,3.8,4.69,30.92,12.59,0.84,3.15,7.05,3.69,5.8,5.55,7.73,11,5,108,6.21,75,5,1,2,5,1,1820,1744,10.09,4,3.35,Engineering,Apartment,Single,Bus,Yes,Dorm Room,Yes,Balanced,No,135,1.91,Moderate
STU-08878,Social Butterfly,19,5.6,5.28,3.53,5.08,4.59,10.28,4.4,2.81,4.7,1.65,5.42,4.32,5.53,3.98,15,1,92,6.13,77,9,2,2,7,1,1859,952,2.41,3,3.1,Arts,Apartment,Single,Walk,Yes,Library,Yes,Balanced,No,187,3.14,High
STU-08879,Average,23,5.59,5.97,2.91,4.05,4.63,37.79,5.83,1.51,6.04,2.37,4.36,5.57,5.72,7.69,8,1,108,4.15,81,8,1,4,2,1,2010,1711,1.19,5,2.86,Nursing,Dorm,Single,Bus,Yes,Dorm Room,No,Balanced,No,144,1.45,High
STU-08880,Athlete,22,5.21,4.41,4.53,4.4,4.58,24.56,0.0,0.96,9.1,3.85,5.91,3.62,7.19,6.5,15,4,72,3.64,83,4,2,1,6,3,1432,2058,1.1,6,2.65,Arts,Dorm,Single,Walk,Yes,Dorm Room,Yes,High Protein,No,88,1.86,High
STU-08881,Average,22,6.3,5.28,2.91,3.75,4.14,15.64,6.38,1.22,6.37,1.71,4.76,3.98,4.44,5.33,15,1,56,5.88,90,7,6,1,4,1,200,1991,5.86,5,3.16,Nursing,Apartment,Single,Bus,Yes,Home,No,Vegetarian,No,30,0.57,Moderate
STU-08882,Social Butterfly,23,6.35,4.05,1.61,3.77,5.05,5.0,6.68,2.03,11.65,4.46,6.15,7.92,6.22,3.88,20,5,67,5.02,91,9,2,0,4,6,2470,1543,2.35,3,3.48,Arts,Dorm,Single,Bus,No,Cafe,No,High Protein,No,107,4.69,Moderate
STU-08883,Struggling,20,4.47,1.15,1.62,2.54,4.53,38.38,7.17,2.91,7.52,7.33,7.91,2.12,4.32,4.39,18,2,158,6.56,59,4,4,4,8,3,3195,1581,3.92,5,3.41,Psychology,Dorm,Single,Walk,Yes,Cafe,No,Balanced,No,203,2.58,High
STU-08884,Athlete,22,6.54,5.82,6.15,6.08,6.11,24.9,0.0,1.83,15.48,1.0,3.8,6.15,5.97,6.86,15,3,71,5.45,100,5,1,1,1,3,200,1775,6.61,4,3.28,Engineering,Dorm,In Relationship,Car,Yes,Cafe,Yes,Vegetarian,No,181,0.0,Moderate
STU-08885,Average,19,4.77,3.74,2.76,4.59,2.2,5.3,5.95,1.94,17.83,3.04,6.21,5.01,8.19,5.59,15,3,87,4.89,89,4,2,2,2,2,3240,2489,5.42,5,3.67,Computer Science,Family Home,Single,Bus,No,Dorm Room,No,Balanced,No,39,1.25,Moderate
STU-08886,Athlete,20,6.54,5.61,5.39,3.33,3.04,20.48,0.0,2.46,23.78,5.19,3.75,7.96,7.86,8.28,15,6,138,4.56,86,5,2,4,2,8,4394,1126,6.8,7,3.68,Computer Science,Dorm,Single,Car,No,Library,No,Balanced,Yes,69,2.36,Moderate
STU-08887,Average,23,6.44,2.34,1.47,6.3,5.6,38.18,0.36,2.36,12.56,1.0,8.37,5.81,3.97,6.41,15,3,126,4.77,86,4,2,1,2,2,525,778,0.58,6,3.69,Computer Science,Apartment,In Relationship,Walk,No,Home,Yes,Balanced,Yes,143,0.74,High
STU-08888,Athlete,20,5.36,5.66,7.0,3.83,4.27,27.73,0.0,0.26,25.85,2.29,4.54,5.5,5.71,5.89,16,2,116,4.67,80,5,4,2,5,8,1479,2247,4.54,2,3.08,Engineering,Dorm,Single,Walk,No,Cafe,No,Vegetarian,No,232,1.89,High
STU-08889,Athlete,20,6.11,5.82,7.0,3.65,2.54,21.29,0.0,0.78,14.16,3.32,4.16,6.96,4.79,7.06,10,3,113,5.57,86,10,2,2,5,2,2564,1332,4.0,6,2.86,Business,Family Home,Single,Walk,Yes,Library,Yes,Fast Food,No,93,5.31,Low
STU-08890,Struggling,23,5.44,1.27,1.38,1.68,3.98,29.68,7.49,3.52,7.5,5.34,7.66,5.25,4.31,5.01,14,3,78,7.51,65,9,3,1,8,3,3139,1329,2.86,7,3.2,Biology,Apartment,Single,Bus,Yes,Home,No,Fast Food,No,295,0.87,High
STU-08891,Average,17,4.93,4.57,3.67,0.0,5.07,19.71,3.23,2.25,23.9,1.81,6.05,4.95,5.09,2.8,12,1,106,4.03,93,7,1,2,2,1,3231,1154,6.96,2,2.34,Nursing,Apartment,Single,Car,Yes,Home,Yes,Balanced,No,103,5.83,High
STU-08892,Working Student,21,5.58,4.79,3.41,1.42,6.08,15.33,14.27,3.82,7.33,6.75,5.51,7.9,4.74,6.5,16,5,111,4.56,68,8,2,2,4,4,1633,797,3.27,6,2.95,Business,Family Home,Single,Bus,No,Cafe,No,High Protein,No,188,0.76,High
STU-08893,Topper,22,7.95,7.59,4.62,3.07,3.26,13.16,0.0,1.88,14.44,4.04,5.85,7.37,7.36,5.42,20,2,109,6.43,85,6,2,2,7,3,2404,2476,3.45,4,4.0,Biology,Family Home,Single,Car,Yes,Cafe,No,Vegetarian,No,145,3.28,Moderate
STU-08894,Athlete,21,5.81,5.53,6.89,3.62,5.86,20.78,0.0,1.48,16.37,1.0,5.71,6.33,7.44,5.19,16,3,90,5.09,86,8,0,1,4,7,1831,858,5.91,5,3.11,Nursing,Dorm,Single,Bus,Yes,Dorm Room,Yes,Vegetarian,No,169,0.0,Moderate
STU-08895,Working Student,21,4.43,4.48,1.44,1.13,6.82,20.19,15.46,3.78,10.6,5.45,5.62,2.98,6.58,6.11,17,1,118,4.16,81,5,4,5,3,5,1424,2575,4.64,7,3.35,Biology,Dorm,In Relationship,Walk,Yes,Library,Yes,Balanced,No,115,0.16,High
STU-08896,Topper,19,7.02,7.71,3.86,2.75,2.07,9.0,0.0,1.09,19.27,2.48,3.98,4.35,5.82,6.7,19,5,91,7.39,90,7,3,1,7,2,2256,1526,3.05,5,3.05,Engineering,Family Home,Single,Car,No,Home,No,Balanced,No,149,0.51,Moderate
STU-08897,Topper,18,6.36,5.59,0.51,3.84,3.28,28.0,0.0,1.32,24.41,1.04,4.59,5.97,5.47,7.48,9,1,80,5.7,100,4,2,3,1,4,3090,2264,3.66,6,2.93,Business,Apartment,In Relationship,Walk,Yes,Home,No,Balanced,No,83,3.79,Low
STU-08898,Average,19,6.27,4.98,4.9,3.55,6.01,5.0,0.0,2.22,13.66,3.92,3.76,7.75,7.43,7.21,16,2,55,4.56,74,6,2,1,7,5,1692,2211,2.27,7,2.4,Psychology,Apartment,Single,Bus,No,Dorm Room,Yes,Vegetarian,No,188,1.72,High
STU-08899,Athlete,19,7.39,3.82,6.23,2.85,4.96,33.13,0.0,1.78,17.21,2.93,3.52,4.83,5.64,6.53,11,2,116,5.73,87,8,5,3,4,2,3770,1839,7.01,3,3.41,Arts,Dorm,Single,Bus,No,Cafe,Yes,Vegetarian,No,45,2.12,High
